word,phonetic
gigolo,"/ˈdʒɪɡ.ə.ləʊ/"
gilded,"/ˈɡɪldɪd/"
gilding,"/ˈɡɪldɪŋ/"
gilds,"/ɡɪldz/"
gill,"/ɡɪl/"
gill,"/dʒɪl/"
gillie,"/ˈɡɪli/"
gillie,"/ˈdʒɪli/"
gills,"/ɡɪlz/"
gilt,"/ɡɪɫt/"
gimcrack,"/ˈd͡ʒɪmkɹæk/"
gimlet,"/ˈɡɪm.lət/"
gimmick,"/ˈɡɪm.ɪk/"
gimmicks,"/ˈɡɪm.ɪks/"
gimmicky,"/ˈɡɪmɪki/"
gin,"/dʒɪn/"
gin,"/ɡɪn/"
ginger,"/ˈdʒɪndʒə/"
gingerbread,"/ˈd͡ʒɪn(d͡)ʒəbɹɛd/"
gingham,"/ˈɡɪŋ.əm/"
gingivitis,"/ˌdʒɪndʒɪˈvaɪtəs/"
ginseng,"/ˈdʒɪnsɛŋ/"
giraffe,"/dʒɪˈɹɑːf/"
giraffes,"/dʒɪˈɹɑːfs/"
gird,"/ɡɜːd/"
girder,"/ɡɜː(ɹ)də(ɹ)/"
girdle,"/ˈɡɜːdl̩/"
girl,"/ɡɵːl/"
girlfriend,"/ˈɡɜːlfɹɛnd/"
girls,"/ɡɜːlz/"
giro,"/ˈdʒaɪɹəʊ/"
girt,"/ɡɜːt/"
girth,"/ɡɜːθ/"
gist,"/dʒɪst/"
give,"/ɡɪv/"
given,"/ˈɡɪ.vən/"
gives,"/ɡɪvz/"
giving,"/ˈɡɪvɪŋ/"
gizzard,"/ˈɡɪzəd/"
glacial,"/ˈɡleɪ.ʃ(ɪ)əl/"
glacier,"/ˈɡleɪ.ʃɚ/"
glaciology,"/ˌɡleɪsɪˈɒlədʒi/"
glad,"/ɡlæd/"
gladden,"/ˈɡlædən/"
glade,"/ɡleɪd/"
glades,"/ɡleɪdz/"
gladiator,"/ˈɡlædiˌeɪtɚ/"
gladiolus,"/ɡlædɪˈəʊləs/"
gladly,"/ˈɡlædli/"
glamorous,"/ˈɡlaməɹəs/"
glamour,"/ˈɡlæmə/"
glanced,"/ɡlɑːnst/"
glances,"/ˈɡlɑːnsɪz/"
glancing,"/ˈɡlɑːnsɪŋ/"
gland,"/ɡlænd/"
glands,"/ɡlændz/"
glare,"/ɡlɛə/"
glaring,"/ˈɡlɛəɹɪŋ/"
glaringly,"/ˈɡlɛəɹɪŋli/"
glass,"/ɡlɑːs/"
glasses,"/ˈɡlasɪz/"
glassy,"/ɡlɑːsi/"
glaucoma,"/ɡlɔːˈkəʊmə/"
glaucous,"/ˈɡlɔː.kəs/"
glaze,"/ɡleɪz/"
glazed,"/ɡleɪzd/"
glazes,"/ˈɡleɪzɪz/"
glazier,"/ˈɡleɪz.i.ə(ɹ)/"
glazing,"/ˈɡleɪzɪŋ/"
gleam,"/ɡliːm/"
gleamed,"/ɡliːmd/"
gleaming,"/ˈɡliːmɪŋ/"
gleams,"/ɡliːmz/"
glean,"/ɡliːn/"
gleaned,"/ɡliːnd/"
gleaning,"/ˈɡliːnɪŋ/"
gleanings,"/ˈɡliːnɪŋz/"
gleans,"/ɡliːnz/"
glebe,"/ɡliːb/"
glee,"/ɡliː/"
gleeful,"/ˈɡliːfəl/"
glens,"/ɡlɛnz/"
glib,"/ɡlɪb/"
glide,"/ˈɡlaɪd/"
glider,"/ˈɡlaɪdə(ɹ)/"
glides,"/ɡlaɪdz/"
gliding,"/ˈɡlɑɪdɪŋ/"
glimpse,"/ɡlɪmps/"
glint,"/ɡlɪnt/"
glitter,"/ˈɡlɪtə(ɹ)/"
glittering,"/ˈɡlɪtəɹɪŋ/"
glitzy,"/ˈɡlɪtsi/"
gloaming,"/ˈɡləʊ.mɪŋ/"
gloat,"/ɡləʊt/"
gloating,"/ˈɡləʊtɪŋ/"
glob,"/ɡlɒb/"
global,"/ˈɡləʊbəl/"
globalisation,"/ˌɡloʊbəlɪˈzeɪʃən/"
globally,"/ˈɡləʊbəli/"
globes,"/ɡləʊbz/"
globular,"/ˈɡlɑb.jə.lɚ/"
globule,"/ˈɡlɒbjuːl/"
gloom,"/ɡlum/"
gloomier,"/ˈɡluːmi.ə/"
gloomiest,"/ˈɡlumi.əst/"
gloomy,"/ˈɡlumi/"
glories,"/ˈɡlo(ː)ɹiz/"
glorify,"/ˈɡlɔɹɪfaɪ/"
glorious,"/ˈɡlɔː.ɹi.əs/"
glory,"/ˈɡlo(ː)ɹi/"
gloss,"/ɡlɑs/"
glossary,"/ˈɡlɒsəɹi/"
glottal,"/ˈɡlɒt.l̩/"
glove,"/ɡlʌv/"
gloves,"/ɡlʌvz/"
glow,"/ɡləʊ/"
glowed,"/ɡləʊd/"
glower,"/ˈɡlaʊə(ɹ)/"
glower,"/ˈɡləʊə(ɹ)/"
glowing,"/ˈɡləʊɪŋ/"
glows,"/ɡləʊz/"
glucose,"/ˈɡluːkoʊz/"
glue,"/ɡluː/"
glued,"/ɡluːd/"
glues,"/ɡluːz/"
glum,"/ɡlʌm/"
gluon,"/ˈɡluːɒn/"
glut,"/ɡlʌt/"
gluten,"/ˈɡluːtn̩/"
glutinous,"/ˈɡluːtɪnəs/"
glutton,"/ˈɡlʌt(ə)n/"
gluttonous,"/ˈɡlʌt(ə)nəs/"
gluttony,"/ɡlʌ.tən.i/"
glycerine,"/ˈɡlɪsəɹɪn/"
glycol,"/ˈɡlʌɪkɒl/"
glyph,"/ɡlɪf/"
glyphs,"/ɡlɪfs/"
gnarl,"/nɑː(r)l/"
gnash,"/næʃ/"
gnashed,"/næʃt/"
gnashes,"/ˈnæʃɪz/"
gnashing,"/ˈnæʃɪŋ/"
gnat,"/næt/"
gnats,"/næts/"
gnaw,"/nɔː/"
gnawing,"/ˈnɔɪŋ/"
gneiss,"/ˈnaɪs/"
gnome,"/nəʊm/"
gnu,"/njuː/"
go,"/ɡəʉ/"
goad,"/ɡəʊd/"
goal,"/ɡɒʊl/"
goalpost,"/ˈɡɔʊl-/"
goals,"/ɡɔʊlz/"
goat,"/ɡɐ̟ʉt/"
goatee,"/ɡəʊˈtiː/"
gobbet,"/ˈɡɒbɪt/"
gobble,"/ˈɡɒbl̩/"
goblet,"/ˈɡɒblət/"
goblin,"/ˈɡɒb.lɪn/"
god,"/ɡɔd/"
goddess,"/-ɪs/"
godfather,"/ˈɡɒdfɑːðə/"
godfathers,"/ˈɡɒdfɑːðəs/"
godforsaken,"/ˌɡɒd.fə(ɹ)ˈseɪ.kɪn/"
godhead,"/ˈɡɒd.hɛd/"
godless,"/ˈɡɒdləs/"
godlike,"/ˈɡɒdlaɪk/"
godly,"/ˈɡɒdli/"
godmother,"/ˈɡɒdmʌðə/"
godmothers,"/ˈɡɒdmʌðəz/"
gods,"/ɡɒdz/"
goes,"/ɡəʊz/"
gofer,"/ˈɡoʊfɚ/"
goggles,"/ˈɡɑ.ɡəlz/"
going,"/ˈɡəʊɪŋ/"
goitre,"/ˈɡɔɪ.tə/"
gold,"/ɡɒʊld/"
golds,"/ɡɔʊldz/"
golf,"/ɡɒlf/"
gonad,"/ˈɡəʊ.næd/"
gondola,"/ˈɡɒn.də.lə/"
gondolier,"/ˌɡɒndəˈlɪə(ɹ)/"
gone,"/ɡɔːn/"
goo,"/ɡuː/"
good,"/ɡʊ(d)/"
goodbye,"/ɡədˈbaɪ/"
goodly,"/ˈɡʊdli/"
goodness,"/ˈɡʊdnəs/"
goods,"/ɡʊdz/"
goodwill,"/ɡʊdˈwɪl/"
goody,"/ˈɡʊdi/"
gooey,"/ˈɡuː.i/"
goof,"/ɡuːf/"
goofed,"/ɡuːft/"
goofing,"/ˈɡuːfɪŋ/"
goofs,"/ɡuːfs/"
goofy,"/ɡuːfi/"
googly,"/ˈɡʉːɡli/"
goon,"/ɡuːn/"
goose,"/ˈɡuːs/"
gopher,"/ˈɡəʊfə/"
gore,"/ɡɔː/"
gored,"/ɡɔːd/"
gorgeous,"/ˈɡɔːdʒəs/"
gorgon,"/ˈɡɔːrɡən/"
gorilla,"/ɡəˈɹɪl.ə/"
gorse,"/ɡɔːs/"
gory,"/ˈɡɔːɹ.i/"
gosh,"/ɡɒʃ/"
gosling,"/ɡɑzlɪŋ/"
gospel,"/ˈɡɒspəl/"
gossip,"/ˈɡɒs.ɪp/"
gossiping,"/ˈɡɒs.ɪ.pɪŋ/"
goth,"/ɡɑθ/"
gotten,"/ˈɡɒtn̩/"
gouda,"/ˈxaʊdə/"
gouge,"/ɡaʊdʒ/"
gouges,"/ɡaʊdʒəz/"
goulash,"/ˈɡuː.læʃ/"
gourd,"/ɡɔːd/"
gourmand,"/ˈɡʊə.mənd/"
gourmet,"/ˈɡɔːmeɪ/"
gout,"[ɡʌut]"
govern,"/ˈɡʌvən/"
governance,"/ˈɡʌvənəns/"
governed,"/ˈɡəvɚnd/"
governess,"/ˈɡʌvnəs/"
governing,"/ˈɡʌvənɪŋ/"
government,"/ˈɡʌvə(n)mənt/"
governments,"/ˈɡʌvə(n)mənt/"
governor,"/ˈɡʌv(ə)nə(ɹ)/"
gown,"/ɡaʊn/"
gowned,"/ɡaʊnd/"
gowns,"/ɡaʊnz/"
grab,"/ɡɹæb/"
grabbed,"/ɡɹæbd/"
grabbing,"/ˈɡɹæbɪŋ/"
grabs,"/ɡɹæbz/"
grace,"/ɡɹeɪs/"
graced,"/ɡɹeɪst/"
graceful,"/ˈɡɹeɪsfʊl/"
gracefully,"/ˈɡɹeɪsfəli/"
graceless,"/ˈɡɹeɪsləs/"
graces,"/ˈɡɹeɪsɪz/"
gracing,"/ˈɡɹeɪsɪŋ/"
gracious,"/ˈɡɹeɪʃəs/"
graciously,"/ˈɡɹeɪʃəsli/"
gradation,"/ɡɹəˈdeɪʃən/"
grade,"/ɡɹeɪd/"
graded,"/ˈɡɹeɪdɪd/"
grader,"/ˈɡɹeɪdə/"
grades,"/ɡɹeɪdz/"
grading,"/ˈɡɹeɪdɪŋ/"
gradual,"/ˈɡɹɛdʒɘl/"
gradually,"/ˈɡɹædʒuəli/"
graduand,"/ɡɹædjuːˈænd/"
graduation,"/ˌɡɹædʒuˈeɪʃən/"
graffiti,"/ɡɹəˈfiːti/"
graffito,"/ɡɹəˈfitoʊ/"
graham,"/ɡɹæm/"
grail,"/ɡɹeɪɫ/"
grain,"/ɡɹeɪn/"
grains,"/ɡɹeɪnz/"
grainy,"/ˈɡɹeɪni/"
gram,"/ɡɹæm/"
grammar,"/ˈɡɹæm.ə(ɹ)/"
grammarian,"/ɡɹəˈmɛəɹɪən/"
grammatical,"/ɡɹəˈmætɪkəl/"
gramme,"/ɡɹæm/"
granary,"/ˈɡɹænəɹi/"
grand,"/ɡɹænd/"
grandee,"/ɡɹænˈdiː/"
grandeur,"/ˈɡɹæn.d(j)ɚ/"
grandiloquent,"/ɡɹænˈdɪl.ə.kwənt/"
grandma,"/ˈɡɹænmɑː/"
grandmother,"/ˈɡɹæn(d)ˌmʌðə(r)/"
grandpa,"/ˈɡɹæmpɑː/"
grandparent,"/ˈɡɹæn(d)pæɹənt/"
grandson,"/ˈɡɹæn(d)sʌn/"
grange,"/ɡɹeɪndʒ/"
granite,"/ˈɡɹæ.nɪt/"
grannie,"/ɡɹæni/"
granny,"/ˈɡɹæni/"
grant,"/ɡɹɑːnt/"
granted,"/ˈɡɹɑːntɪd/"
granular,"/ˈɡɹæn.jə.lə(ɹ)/"
granule,"/ˈɡɹanjuːl/"
granulocyte,"/ˈɡɹænjəloʊˌsaɪt/"
grape,"/ɡɹeɪp/"
grapefruit,"/ˈɡɹeɪp.fɹuːt/"
grapes,"/ɡɹeɪps/"
graph,"/ɡɹæf/"
graphic,"/ˈɡɹæfɪk/"
graphical,"/ˈɡɹæfɪkəl/"
graphics,"/ˈɡɹæfɪks/"
grapnel,"/ˈɡɹæpnəl/"
grappling,"/ˈɡɹæp(ə)lɪŋ/"
grasp,"/ɡɹɑːsp/"
grasped,"/ɡɹɑːspt/"
grasping,"/ˈɡɹɑːspɪŋ/"
grass,"[ɡɹ̠äːs]"
grasshopper,"/ɡɹæsˌhɒpə(ɹ)/"
grassy,"/ˈɡɹɑːsi/"
grate,"/ɡɹeɪt/"
grated,"[ˈɡɹeɪ̯ɾɪd]"
grateful,"/ˈɡɹeɪtfəl/"
gratefully,"/ˈɡɹeɪtfəli/"
grater,"/ˈɡɹeɪtə/"
grates,"/ɡɹeɪts/"
gratification,"/ˌɡɹætɪfɪˈkeɪʃən/"
gratified,"/ˈɡrætɪfaɪd/"
gratify,"/ˈɡrætɪfaɪ/"
gratifying,"/ˈɡrætɪfaɪ.ɪŋ/"
grating,"[ˈɡɹeɪ̯ɾɪŋ]"
gratings,"/ˈɡɹeɪtɪŋz/"
gratis,"/ˈɡɹɑː.tɪs/"
gratitude,"/ˈɡɹætɪt(j)ud/"
gratuitous,"/ɡɹəˈtjuː.ɪt.əs/"
gratuitously,"/ɡɹəˈtjuː.ɪ.təs.li/"
gratuity,"/ɡɹəˈtjuːətɪ/"
grave,"/ɡɹeɪv/"
gravedigger,"/ˈɡɹeɪv.ˌdɪɡ.ə(ɹ)/"
gravel,"/ˈɡɹævəl/"
gravely,"/ˈɡɹeɪvli/"
gravely,"/ˈɡɹævəli/"
graver,"/ˈɡɹeɪvə(ɹ)/"
graves,"/ɡɹeɪvz/"
graveyard,"/ˈɡɹeɪvˌjɑɹd/"
gravies,"/ˈɡɹeɪviz/"
gravitate,"/ˈɡɹævɪteit/"
gravitation,"/ˌɡɹævɪˈteɪʃən/"
gravitational,"/ˌɡɹævɪˈteɪʃənəl/"
graviton,"/ˈɡɹavɪtɒn/"
gravity,"/ˈɡɹævɪti/"
gravy,"/ˈɡɹeɪvi/"
graze,"/ɡɹeɪz/"
grazed,"/ɡɹeɪzd/"
grazes,"/ˈɡɹeɪzɪz/"
grazing,"/ˈɡɹeɪzɪŋ/"
great,"/ɡɹeɪt/"
greater,"/ˈɡɹeɪ.tə(ɹ)/"
greatest,"/ˈɡɹeɪtɪst/"
greatly,"/ˈɡɹeɪtli/"
greatness,"/ˈɡɹeɪtnəs/"
greed,"/ɡɹid/"
greedy,"/ˈɡɹiːdi/"
greek,"/ɡɹiːk/"
green,"/ɡɹiːn/"
greened,"/ɡɹiːnd/"
greenery,"/ˈɡɹiːnəɹi/"
greengrocer,"/ˈɡɹinˌɡɹəʊs.ə(ɹ)/"
greenhouse,"/ˈɡɹiːnˌhaʊs/"
greening,"/ˈɡɹiːnɪŋ/"
greenish,"/ˈɡɹiːnɪʃ/"
greens,"/ɡɹiːnz/"
greensward,"/ˈɡɹiːnswɔːd/"
greet,"/ɡɹiːt/"
greeted,"/ˈɡɹiːtɪd/"
greeting,"/ˈɡɹiːtɪŋ/"
greetings,"/ˈɡɹiːtɪŋz/"
greets,"/ɡɹiːts/"
gremlin,"/ˈɡɹɛm.lɪn/"
grenade,"/ɡɹəˈneɪd/"
grenadier,"/ɡɹɛnəˈdɪə/"
grew,"/ɡɹuː/"
grey,"/ɡɹeɪ/"
greyhound,"/ˈɡɹeɪhaʊnd/"
grid,"/ɡɹɪd/"
gridded,"/ˈɡɹɪdɪd/"
gridlock,"/ˈɡɹɪdˌlɒk/"
grids,"/ɡɹɪdz/"
grief,"/ɡɹiːf/"
grievance,"/ˈɡɹi.vəns/"
grievances,"/ˈɡɹiː.vən.sɪz/"
grieve,"/ɡɹiːv/"
grieved,"/ɡɹiːvd/"
grieves,"/ɡɹiːvz/"
grieving,"/ˈɡɹiːvɪŋ/"
grievous,"/ɡɹiː.viː.əs/"
griffin,"/ɡɹɪfɪn/"
grill,"/ɡɹɪl/"
grille,"/ɡɹɪl/"
grilled,"/ɡɹɪld/"
grilling,"/ˈɡɹɪlɪŋ/"
grills,"/ɡɹɪlz/"
grim,"/ɡɹɪm/"
grimace,"/ˈɡɹɪm.əs/"
grime,"/ɡɹaɪm/"
grimly,"/ˈɡɹɪmli/"
grimy,"/ˈɡɹaɪmi/"
grin,"/ɡɹɪn/"
grind,"/ˈɡɹaɪnd/"
grind,"/ˈɡɹɪnd/"
grinding,"/ˈɡɹaɪndɪŋ/"
grinds,"/ɡɹaɪndz/"
grinned,"/ɡɹɪnd/"
grinning,"/ˈɡɹɪnɪŋ/"
grins,"/ɡɹɪnz/"
grip,"/ɡɹɪp/"
gripe,"/ɡɹʌɪp/"
gripped,"/ɡɹɪpt/"
gripping,"/ˈɡɹɪpɪŋ/"
grips,"/ɡɹɪps/"
grisly,"/ˈɡɹɪzli/"
grist,"/ɡɹɪst/"
gristle,"/ˈɡɹɪsəl/"
grit,"/ˈɡɹɪt/"
grits,"/ɡɹɪts/"
gritty,"/ˈɡɹɪti/"
grizzly,"/ˈɡɹɪzli/"
groan,"/ɡɹəʊn/"
groaned,"/ɡɹəʊnd/"
groaning,"/ˈɡɹəʊnɪŋ/"
groans,"/ɡɹəʊnz/"
groat,"/ɡɹəʊt/"
grocer,"/ˈɡɹəʊ.sə/"
groceries,"/ˈɡɹəʊs(ə)ɹiz/"
grocery,"/ˈɡɹəʊs(ə)ɹi/"
groggy,"/ˈɡɹɒ.ɡi/"
groin,"/ɡɹɔɪn/"
groom,"/ɡɹuːm/"
groomed,"/ɡɹuːmd/"
grooming,"/ˈɡɹuːmɪŋ/"
grooms,"/ɡɹuːmz/"
groove,"/ɡɹuːv/"
groovy,"/ˈɡɹuvi/"
grope,"/ɡɹəʊp/"
gross,"/ɡɹəʊs/"
grossly,"/ˈɡɹəʊsli/"
grouch,"/ɡɹaʊtʃ/"
grouchy,"/ˈɡɹaʊtʃi/"
ground,"/ɡɹaʊnd/"
grounded,"/ˈɡɹaʊndɪd/"
grounding,"/ˈɡɹaʊndɪŋ/"
grounds,"/ɡɹaʊndz/"
group,"/ɡɹuːp/"
grouped,"/ɡɹuːpt/"
grouper,"/ˈɡɹuːpə(ɹ)/"
groupie,"/ˈɡɹuːpi/"
grouping,"/ˈɡɹuːpɪŋ/"
groupings,"/ˈɡɹuːpɪŋz/"
groups,"/ɡɹuːps/"
grouse,"/ɡɹaʊs/"
grout,"/ɡɹʌut/"
grove,"/ɡɹəʊv/"
groves,"/ɡɹəʊvz/"
grow,"/ɡɹəʊ/"
growing,"/ˈɡɹəʊɪŋ/"
growled,"/ɡɹaʊld/"
growler,"/ˈɡɹaʊlə/"
growls,"/ɡɹaʊlz/"
grown,"/ɡɹəʊn/"
grows,"/ɡɹəʊz/"
growth,"/ɡɹəʊθ/"
growths,"/ɡɹoʊθs/"
grub,"/ɡɹʌb/"
grubbed,"/ɡɹʌbd/"
grubbing,"/ˈɡɹʌbɪŋ/"
grubby,"/ɡɹʌbi/"
grubs,"/ɡɹʌbz/"
grudge,"/ɡɹʌdʒ/"
grudges,"/ˈɡɹʌdʒɪz/"
grudging,"/ˈɡɹʌ.dʒɪŋ/"
gruel,"/ɡɹuː(ə)l/"
gruff,"/ɡɹʌf/"
grumble,"/ˈɡɹʌmbl̩/"
grumps,"/ɡɹʌmps/"
grumpy,"/ˈɡɹʌmpi/"
grunge,"/ɡɹʌndʒ/"
grunt,"/ɡɹʌnt/"
grunted,"/ˈɡɹʌntɪd/"
grunter,"/ɡɽʌntə/"
grunting,"/ˈɡɹʌntɪŋ/"
grunts,"/ɡɹʌnts/"
guanaco,"/ɡwəˈnɑːkəʊ/"
guanine,"/ˈɡwɑː.niːn/"
guano,"/ˈɡwɑːnəʊ/"
guarantee,"/ˌɡæɹənˈtiː/"
guarantor,"/ˈɡæɹəntɔː(ɹ)/"
guarded,"/ˈɡɑːdɪd/"
guardian,"/ˈɡɑːdɪən/"
guards,"/ɡɑːdz/"
guava,"/ˈɡwɑvə/"
gubernatorial,"/ˌɡjuː.bə.neˈtɔː.ɹi.əl/"
gudgeon,"/ˈɡʌdʒən/"
guerrilla,"/ɡəˈɹɪlə/"
guess,"/ɡɛs/"
guessed,"/ɡɛst/"
guesses,"/ˈɡɛsɪz/"
guessing,"/ˈɡɛsɪŋ/"
guest,"/ɡɛst/"
guests,"/ɡɛsts/"
guffaw,"/ɡəˈfoː/"
guidance,"/ˈɡaɪdəns/"
guide,"/ɡaɪd/"
guided,"/ˈɡaɪdɪd/"
guides,"/ɡaɪdz/"
guiding,"/ˈɡaɪdɪŋ/"
guild,"/ɡɪld/"
guilder,"/ˈɡɪldə/"
guilds,"/ɡɪldz/"
guile,"/ɡaɪl/"
guileless,"/ˈɡaɪl.ləs/"
guillotine,"/ˈɡiː.ə.tiːn/"
guilt,"/ɡɪlt/"
guiltless,"/ˈɡɪltləs/"
guilts,"/ɡɪlts/"
guilty,"/ˈɡɪl.ti/"
guinea,"/ˈɡɪni/"
guise,"/ˈɡaɪz/"
guises,"/ˈɡaɪzɪz/"
guitar,"/ɡɪˈtɑː(ɹ)/"
gulf,"/ɡʌlf/"
gulfs,"/ɡʌlfs/"
gull,"/ˈɡʌl/"
gullible,"/ˈɡʌlɪbl̩/"
gullies,"/ˈɡʌliz/"
gulls,"/ɡʌlz/"
gully,"/ˈɡʌli/"
gulp,"/ɡʌlp/"
gulped,"/ɡʌlpt/"
gulping,"/ˈɡʌlpɪŋ/"
gulps,"/ɡʌlps/"
gum,"/ɡʌm/"
gumdrop,"/ˈɡʌm.dɹɒp/"
gummed,"/ɡʌmd/"
gumming,"/ˈɡʌmɪŋ/"
gums,"/ɡʌmz/"
gun,"/ɡʌn/"
gunite,"/ˈɡʌnaɪt/"
gunk,"/ɡʌŋk/"
gunned,"/ɡʌnd/"
gunpoint,"/ˈɡʌnpɔɪnt/"
gunpowder,"/ˈɡʌnˌpaʊdə/"
guns,"/ɡʌnz/"
gunship,"/ˈɡʌnʃɪp/"
gunwale,"/ˈɡʌnəl/"
guppy,"/ˈɡʌpi/"
guru,"/ɡʊˈɹuː/"
gurus,"/ˈɡuː.ɹuːz/"
gush,"/ˈɡʌʃ/"
gushed,"/ɡʌʃt/"
gushes,"/ˈɡʌʃɪz/"
gushing,"/ˈɡʌʃɪŋ/"
gusset,"/ˈɡasət/"
gust,"/ɡʌst/"
gusted,"/ˈɡʌstɪd/"
gusting,"/ˈɡʌstɪŋ/"
gusto,"/ˈɡʌstəʊ/"
gusts,"/ɡʌsts/"
gusty,"/ˈɡʌs.ti/"
gut,"/ɡʌt/"
guts,"/ɡʌts/"
gutsy,"/ˈɡʌt.si/"
gutted,"/ˈɡʌtɪd/"
gutter,"/ˈɡʌt.ə/"
gutting,"/ˈɡʌtɪŋ/"
guttural,"[ˈɡʌɾɚɫ̩]"
guy,"/ɡaɪ/"
guys,"/ɡaɪz/"
guzzle,"/ˈɡʌzəl/"
gym,"/dʒɪm/"
gymkhana,"/d͡ʒɪmˈkɑnə/"
gymnasium,"/dʒɪmˈneɪ.zi.əm/"
gymnast,"/ˈdʒɪm.næst/"
gymnastic,"/dʒɪmˈnæstɪk/"
gymnastics,"/dʒɪmˈnæs.tɪks/"
gyms,"/dʒɪmz/"
gypsum,"/ˈdʒɪpsəm/"
gypsy,"/ˈd͡ʒɪp.si/"
gyrate,"/ˈdʒaɪɹeɪt/"
gyration,"/dʒaɪˈɹeɪʃən/"
gyro,"/ˈdʒaɪɹoʊ/"
ha,"/hɑː/"
haberdasher,"/ˈhæb.ɜː(ɹ)ˌdæʃ.ə(ɹ)/"
habit,"/ˈhæbət/"
habitable,"/ˈhæbɪtəbəl/"
habitat,"/ˈhæbɪtæt/"
habitation,"/ˌhæb.ɪˈteɪ.ʃən/"
habits,"/ˈhæbɪts/"
habitual,"/-tjʊ-/"
hacienda,"/ˌhæsiˈɛndə/"
hack,"/hæk/"
hacked,"/hækt/"
hacker,"/hækə(ɹ)/"
hacking,"/ˈhækɪŋ/"
hackle,"/ˈhækəl/"
hackles,"/ˈhækəlz/"
hackney,"/ˈhækni/"
hackneyed,"/ˈhækniːd/"
hacks,"/hæks/"
haddock,"/ˈhædək/"
hadron,"/ˈhæd.ɹɑn/"
haemoglobin,"/ˌhiːmə(ʊ)ˈɡləʊbɪn/"
haemophilia,"/ˌhiːməˈfɪliə/"
haemorrhage,"/ˈhɛməɹɪdʒ/"
haemorrhoids,"/ˈhɛməɹɔɪdz/"
haft,"/hɑːft/"
hag,"/hæɡ/"
haggis,"/ˈhɑːdʒis/"
hagiography,"/ˌhæɡiˈɒɡɹəfi/"
hags,"/hæɡz/"
haiku,"/ˈhaɪ.kuː/"
hail,"/heɪl/"
hailed,"/heɪld/"
hailing,"/ˈheɪlɪŋ/"
hails,"/heɪlz/"
hair,"/heː/"
hairline,"/ˈhɛɹˌlaɪn/"
hairnet,"/ˈhɛɹˌnɛt/"
hairpin,"/ˈheɪɹpɪn/"
hairy,"/ˈhɛəɹi/"
hake,"/heɪk/"
hale,"/heɪl/"
half,"/hɑːf/"
halfway,"/hɑːfˈweɪ/"
halibut,"/ˈhæ.lɨ.bət/"
halite,"/ˈheɪlaɪt/"
halitosis,"/hæl.ɪˈtoʊs.ɪs/"
hall,"/hɔːl/"
hallelujah,"/ˌhælɪˈl(j)uːjə/"
hallmark,"/ˈhɔːlmɑːk/"
hallowed,"/ˈhaləʊd/"
hallows,"/ˈhæləʊz/"
hallucination,"/həˌluːsɪˈneɪʃən/"
hallucinatory,"/həˈluː.sɪ.nə.tər.i/"
halo,"/ˈheɪləʊ/"
halogen,"/ˈheɪ.lə.d͡ʒən/"
halt,"/hɔːlt/"
halted,"/ˈhɔːltɪd/"
halter,"/ˈhɔːltə/"
halts,"/hɑlts/"
halve,"/hɑːv/"
ham,"/ˈhæːm/"
hamburger,"/ˈhæm.bə.ɡə/"
hamlet,"/ˈhæm.lət/"
hammer,"/ˈhæm.ə(ɹ)/"
hammock,"/ˈhæmək/"
hamstring,"/ˈhæmstɹɪŋ/"
hand,"/hænd/"
handbag,"/ˈhæm.bəɡ/"
handcuff,"/ˈhændˌkʌf/"
handed,"/ˈhændɪd/"
handful,"/ˈhæn(d)fəl/"
handicap,"/ˈhændɪkæp/"
handing,"/ˈhændɪŋ/"
handiwork,"/ˈhændiˌwɜːk/"
handkerchief,"/ˈhæŋkətʃiːf/"
handlebar,"/ˈhændəlbɑː/"
handled,"/ˈhændl̩d/"
handler,"/ˈhæn.dlə/"
handling,"/ˈhændlɪŋ/"
handmade,"/ˈhændˌmeɪd/"
handout,"/ˈhændaʊt/"
hands,"/hæn(d)z/"
handsome,"/ˈhæn.səm/"
handsomely,"/ˈhæn(d).səm.li/"
handstand,"/ˈhændˌstænd/"
handwriting,"/ˈhændɹaɪtɪŋ/"
handy,"/ˈhæn.di/"
handyman,"/ˈhændimæn/"
hang,"[heɪŋ]"
hangar,"/ˈhæŋə/"
hanged,"/ˈhæŋd/"
hanger,"/ˈhæŋɡə/"
hanging,"/ˈhæŋɪŋ/"
hangover,"/ˈhæŋəʊvə/"
haphazardly,"/hæpˈhæzədli/"
hapless,"/ˈhæplɪs/"
happen,"/ˈhæpən/"
happened,"/ˈhæpənd/"
happening,"/ˈhæpnɪŋ/"
happens,"/ˈhæpənz/"
happier,"/ˈhæpiə/"
happiest,"/ˈhæpiɪst/"
happily,"/ˈha.pə.li/"
happiness,"/ˈhæpinəs/"
harangue,"/həˈɹeɪŋ/"
harass,"/həˈɹæs/"
harassment,"/həˈɹæsmənt/"
harbour,"/ˈhɑɹbəɹ/"
hard,"/hɑːd/"
harden,"/ˈhɑːdn̩/"
hardened,"/ˈhɑːdn̩d/"
harder,"/hɑːdə/"
hardest,"/ˈhɑːdɪst/"
hardline,"/ˈhɑː(ɹ)dlaɪn/"
hardly,"/ˈhɑːdli/"
hardship,"/ˈhɑːdˌʃɪp/"
hardware,"/ˈhɑːdˌwɛə/"
hardy,"/ˈhɑːdi/"
hare,"/heə/"
harem,"/ˈhæɹəm/"
hares,"/heɹz/"
hark,"/hɑː(ɹ)k/"
harken,"/ˈhɑːk(ə)n/"
